id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1343491040985149440,1343491040985149440,2020-12-28 12:36:39 Türkiye Standart Saati,2020-12-28,12:36:39,+0300,783051053084409858,monalis_h,H🦅N🦅D🦅N,,"#2020Giderken Hiç iyi bir şey bırakmadı ki posamızı çıkardı,özgürlüğümüzü aldı,sevdiklerimizi aldı,#asgariucret  ayarlamasıyla da son golünü attı..Daha gitmesine 4 gün var,bakalım daha neler hazırladı😒😉🤔",tr,[],[],[],2,7,131,"['2020giderken', 'asgariucret']",[],https://twitter.com/monalis_h/status/1343491040985149440,False,,0,,,,,,,,[],,,,
1343490861468954624,1343490861468954624,2020-12-28 12:35:56 Türkiye Standart Saati,2020-12-28,12:35:56,+0300,1338372186,sosyalist_gundm,Sosyalist Gündem,,"Halk 5.000, 3.800, 3.000 TL derken #asgariucret 2.800 Lira 90 Kuruş olarak açıklandı.. Kendilerinin çerez parası etmeyecek meblağ vatandaşın 1 aylık geçim parası oldu. ""Artık yumruğu masaya vurmanın zamanının geldiğini düşünüyorum.."" #asgariücret #SefaletÜcreti  https://t.co/2rIcNGu2IC",tr,[],[],[],1,27,46,"['asgariucret', 'asgariücret', 'sefaletücreti']",[],https://twitter.com/sosyalist_gundm/status/1343490861468954624,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343490209187590144/pu/img/chZ2_FkGGL2W4YGw.jpg,,,,,,,[],,,,
1343490754690363392,1343490754690363392,2020-12-28 12:35:31 Türkiye Standart Saati,2020-12-28,12:35:31,+0300,1003223318894440450,reyhan_caa,Dağlar kızı 🍀,,Sussam olmuyor susmasam olmaz. 😒 #asgariucret Konuşulduğu kadar zam yapılmadıııııııı....  https://t.co/NyzNCriQgY,tr,[],[],['https://pbs.twimg.com/tweet_video_thumb/EqUJsK7XEAEtFxt.jpg'],3,7,51,['asgariucret'],[],https://twitter.com/Reyhan_Caa/status/1343490754690363392,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqUJsK7XEAEtFxt.jpg,,,,,,,[],,,,
1343490671487950848,1343490671487950848,2020-12-28 12:35:11 Türkiye Standart Saati,2020-12-28,12:35:11,+0300,2880590353,kumpelate,Gregory House MD°°™,,#asgariucret  Sırf Muhasebecilere Gıcıklık olsun diye sonuna 90 kuruşu Eklemişler....😁,tr,[],[],[],8,5,92,['asgariucret'],[],https://twitter.com/KumpelAte/status/1343490671487950848,False,,0,,,,,,,,[],,,,
1343490664160505857,1343490664160505857,2020-12-28 12:35:09 Türkiye Standart Saati,2020-12-28,12:35:09,+0300,3974111135,yoltv,Yol TV,,"15 yaşındaki gencin asgari ücret tartıştığı Türkiye'de bugün👇  ""#asgariucret ile geçinemiyoruz. Borçlarımızı veremiyoruz, ben çalışmak zorunda kalıyorum.""  https://t.co/pSnjoO3BOj",tr,[],[],[],1,59,327,['asgariucret'],[],https://twitter.com/YolTV/status/1343490664160505857,False,,1,https://pbs.twimg.com/media/EqUJWtjXAAAFhY6.jpg,,,,,,,[],,,,
1343490565615329281,1343490565615329281,2020-12-28 12:34:46 Türkiye Standart Saati,2020-12-28,12:34:46,+0300,2627782641,profesorfacia,Profesorfacia,,"18 Yıldır ülkeyi yönetenlerin veremediği #asgariucret'i, 1.5 yıldır yönettikleri belediyelerde veren Millet İttifakı Belediye Başkanlarını tebrik ediyoruz... 👏👏👏 #AgariÜcret2825 #AsgariUcret3100TL  https://t.co/vG56twDnlM",tr,[],[],['https://pbs.twimg.com/media/EqUJjH3XAAAU2bU.jpg'],8,112,547,"['asgariucret', 'agariücret2825', 'asgariucret3100tl']",[],https://twitter.com/Profesorfacia/status/1343490565615329281,False,,1,https://pbs.twimg.com/media/EqUJjH3XAAAU2bU.jpg,,,,,,,[],,,,
1343490428201562112,1343490428201562112,2020-12-28 12:34:13 Türkiye Standart Saati,2020-12-28,12:34:13,+0300,1140958649910775809,vlkn_koca,Volkan Koca,,"#asgariucret'e %21,56 oranında zam yaptıklarına göre gerçek enflasyon bunun en az 2 katı  Çarşıya, pazara ve markete çıkın bunu rahatlıkla görürsünüz. Aslında sadece ayçiçek yağının fiyat artışına bakmanız yeterli   Çünkü bunlar hiçbir zaman enflasyonun üzerinde zam vermezler...",tr,[],[],[],1,5,21,['asgariucret'],[],https://twitter.com/VlkN_Koca/status/1343490428201562112,False,,0,,,,,,,,[],,,,
1343490300229070848,1343490300229070848,2020-12-28 12:33:43 Türkiye Standart Saati,2020-12-28,12:33:43,+0300,1483628570,denis_o08,DE-NİZ,,#asgariucret Tahminen verdiğiniz zammı kaç gün içinde vergisidir zamlarıdır vs geri alırsınız acaba?  https://t.co/IIEAQcMGXI,tr,[],[],['https://pbs.twimg.com/media/EqUJTRGXIAA5rxx.jpg'],2,3,17,['asgariucret'],[],https://twitter.com/Denis_O08/status/1343490300229070848,False,,1,https://pbs.twimg.com/media/EqUJTRGXIAA5rxx.jpg,,,,,,,[],,,,
1343490257321414656,1343490257321414656,2020-12-28 12:33:32 Türkiye Standart Saati,2020-12-28,12:33:32,+0300,124247501,ikihece,Özlem,,Açlık sınırı            2.448 TL Yoksulluk sınırı   7.973 TL #asgariucret       2.825 TL,tr,[],[],[],2,10,73,['asgariucret'],[],https://twitter.com/ikihece/status/1343490257321414656,False,,0,,,,,,,,[],,,,
1343490206809391106,1343490206809391106,2020-12-28 12:33:20 Türkiye Standart Saati,2020-12-28,12:33:20,+0300,1320722696028725250,sminnak_d,Dışminnak,,#asgariucret 5lt yağ için 1 gün çalışmaya hazırmısın Türkiyem...  https://t.co/NMa279P1CF,tr,[],[],['https://pbs.twimg.com/media/EqUJM12XMAA2JJY.jpg'],58,299,2726,['asgariucret'],[],https://twitter.com/sminnak_d/status/1343490206809391106,False,,1,https://pbs.twimg.com/media/EqUJM12XMAA2JJY.jpg,,,,,,,[],,,,
1343490019869261825,1343490019869261825,2020-12-28 12:32:36 Türkiye Standart Saati,2020-12-28,12:32:36,+0300,2859072166,harun0321907,Harun,,#asgariucret Belirleyen kişiler 1 ay bu para ile geçinmeye denese keşke yazık...  https://t.co/i8OmUG55uh,tr,[],[],[],5,72,474,['asgariucret'],[],https://twitter.com/Harun0321907/status/1343490019869261825,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343488753785036803/pu/img/6KO4N7Tq4Emry5qO.jpg,,,,,,,[],,,,
1343489843012247553,1343489843012247553,2020-12-28 12:31:54 Türkiye Standart Saati,2020-12-28,12:31:54,+0300,956265465298505729,izmirdeyince,izmirdeyince,,"Asgari, #asgariucret zammı en asgari şekilde yapıldı neden mi  Asgari, Sen asgarisin çünkü sus Sen asgarisin çünkü çalış Sen asgarisin çünkü içme Sen asgarisin çünkü yeme Sen asgarisin çünkü yaşama  Kısaca sizler asgarisiniz, bundan sonra kabilece yaşayıp biat edin dediler sanki",tr,[],[],[],24,99,257,['asgariucret'],[],https://twitter.com/izmirdeyince/status/1343489843012247553,False,,0,,,,,,,,[],,,,
1343489754013294592,1343489754013294592,2020-12-28 12:31:32 Türkiye Standart Saati,2020-12-28,12:31:32,+0300,1285958884117696513,perihansleyman1,Peri 🍓,,"Tolstoy'un ""Ekmek pahalı, emek ucuzdu.""cümlesi bu ülkeyi betimlemeye yetiyor. #asgariucret  https://t.co/GlGL4QXs0H",tr,[],[],"['https://pbs.twimg.com/media/EqUIzs9W4AEPNPr.jpg', 'https://pbs.twimg.com/media/EqUIz5gXIAACdit.jpg']",1,8,28,['asgariucret'],[],https://twitter.com/PerihanSleyman1/status/1343489754013294592,False,,1,https://pbs.twimg.com/media/EqUIzs9W4AEPNPr.jpg,,,,,,,[],,,,
1343489750393622529,1343489750393622529,2020-12-28 12:31:31 Türkiye Standart Saati,2020-12-28,12:31:31,+0300,564689563,dursunatas38,Dursun ATAŞ,,"""Ekmek pahalı, emek ucuz”    #asgariucret",tr,[],[],[],7,28,313,['asgariucret'],[],https://twitter.com/DursunATAS38/status/1343489750393622529,False,,0,,,,,,,,[],,,,
1343489712879792130,1343489712879792130,2020-12-28 12:31:23 Türkiye Standart Saati,2020-12-28,12:31:23,+0300,97877232,evrenselgzt,Evrensel Gazetesi,,"#AsgariUcret   Grevdeki Baldur işçileri 2 bin 825 lira olarak belirlenen asgari ücrete tepkili  ""Zammın ardından yağa zam geliyor, başka şeye zam geliyor. 1200 lira kiram var, taksidim var, sonra arkadaşlarıma 'borç versenize' demeye başlıyorum…""  https://t.co/52fx8ktCnF  https://t.co/jiuvYhyIhy",tr,[],['https://evrn.sl/UUv343?a=403'],[],3,31,78,['asgariucret'],[],https://twitter.com/evrenselgzt/status/1343489712879792130,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343489551415848962/pu/img/2xK725lgSexxxs31.jpg,,,,,,,[],,,,
1343489588862607360,1343489588862607360,2020-12-28 12:30:53 Türkiye Standart Saati,2020-12-28,12:30:53,+0300,221790511,enginozkoc,Engin Özkoç,,"Asgari Ücret 2 bin 825 TL oldu.   Saray emekçiyi açlığa mahkum etti.  Allah, vatandaşı rızkından eden Cumhur-Mafya ittifakının şerrinden korusun.  #asgariucret",tr,[],[],[],2069,631,6629,['asgariucret'],[],https://twitter.com/enginozkoc/status/1343489588862607360,False,,0,,,,,,,,[],,,,
1343489441109843968,1343489441109843968,2020-12-28 12:30:18 Türkiye Standart Saati,2020-12-28,12:30:18,+0300,2980112925,chanyalcnkaya,Cihan_212 🇲.🇰.🇦,,Asgari ücret 2 bin 825 lira 90 kuruş!  Sendikalar o masaya her seferinde süs diye oturmaya devam etsin  Aldıkları aidatlarla pasa paşa yaşasınlar...  #asgariucret,tr,[],[],[],8,10,102,['asgariucret'],[],https://twitter.com/chanyalcnkaya/status/1343489441109843968,False,,0,,,,,,,,[],,,,
1343489239166701574,1343489239166701574,2020-12-28 12:29:30 Türkiye Standart Saati,2020-12-28,12:29:30,+0300,891395131630395392,h_geylani,HaSaN Geylani,,#asgariucret  https://t.co/V5xmBu6ZoS,und,[],[],[],8,5,69,['asgariucret'],[],https://twitter.com/h_geylani/status/1343489239166701574,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343489214701301760/pu/img/UvP9bUuWJF9AjmV2.jpg,,,,,,,[],,,,
1343489175312588800,1343489175312588800,2020-12-28 12:29:14 Türkiye Standart Saati,2020-12-28,12:29:14,+0300,1011699043221852162,smrctky,samra chetinkaya ☮️,,"Tolstoy'un ""Ekmek"" pahalı,  ""emek"" ucuzdu.""cümlesi bu ülkeyi betimlemeye yetiyor. #asgariucret",tr,[],[],[],6,92,955,['asgariucret'],[],https://twitter.com/smrctky/status/1343489175312588800,False,,0,,,,,,,,[],,,,
1343489027920556033,1343489027920556033,2020-12-28 12:28:39 Türkiye Standart Saati,2020-12-28,12:28:39,+0300,1335299903002644480,vatandastube,VatandaşTube,,"Vatandaş: ""Onlar sarayda yaşıyor bizim çalışmaktan ellerimiz parçalandı!"" #asgariucret  https://t.co/2i4ESJtyBK",tr,[],[],[],10,101,472,['asgariucret'],[],https://twitter.com/VatandasTube/status/1343489027920556033,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343488890649378819/pu/img/70mBq5bIkuzee_dT.jpg,,,,,,,[],,,,
1343488947431870465,1343488947431870465,2020-12-28 12:28:20 Türkiye Standart Saati,2020-12-28,12:28:20,+0300,407597071,onediocom,Onedio,,2021'de Geçerli Olacak Asgari Ücretin 2825 Lira Olarak Açıklanmasının Ardından Gelen Tepkiler  https://t.co/mIgVxpoBaY #asgariucret  https://t.co/jSs2heYQ9C,tr,[],['https://oned.io/h/949080?o'],['https://pbs.twimg.com/media/EqUIFBCWMAALL-h.jpg'],187,637,6888,['asgariucret'],[],https://twitter.com/onediocom/status/1343488947431870465,False,,1,https://pbs.twimg.com/media/EqUIFBCWMAALL-h.jpg,,,,,,,[],,,,
1343488896659841024,1343488896659841024,2020-12-28 12:28:08 Türkiye Standart Saati,2020-12-28,12:28:08,+0300,821532470,barbarostrker2,Ho Amca ☭,,Başkana da asgari ücret verin ki o da anlasın nasıl bir şey olduğunu.  Eduardo Galeano  #asgariucret 2825₺    https://t.co/uOCaMW94W3,tr,[],[],[],16,111,337,['asgariucret'],[],https://twitter.com/barbarostrker2/status/1343488896659841024,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1342933306615205891/pu/img/UPzZg6YyBSwCBSsj.jpg,,,,,,,[],,,,
1343488884282445824,1343488884282445824,2020-12-28 12:28:05 Türkiye Standart Saati,2020-12-28,12:28:05,+0300,1045035723760562183,oflu_hocaa,semih1905,,#asgariucret 2825 tl görünce ben  Not:kim bu askeri ücreti ayarlıyorsa allah onlarında Çocuklarını bu maaşlara geçirmeyi nasip etsin Allah  https://t.co/S8iCEr76md,tr,[],[],[],13,6,68,['asgariucret'],[],https://twitter.com/Oflu_hocaa/status/1343488884282445824,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343488778942500864/pu/img/tZmK8IRV628dffGF.jpg,,,,,,,[],,,,
1343488813423849472,1343488813423849472,2020-12-28 12:27:48 Türkiye Standart Saati,2020-12-28,12:27:48,+0300,343402258,candanyceer,Candan Yüceer 🇹🇷,,Asgari ücret: 2.825 TL olarak açıklandı.   Asgari ücret ile çalışan milyonlarca emekçiye açlık ve yoksulluk reva görüldü.   #asgariucret  https://t.co/YIJzDrJJSe,tr,[],[],['https://pbs.twimg.com/media/EqUHmUsXMAIez_F.jpg'],2,8,32,['asgariucret'],[],https://twitter.com/CandanYceer/status/1343488813423849472,False,,1,https://pbs.twimg.com/media/EqUHmUsXMAIez_F.jpg,,,,,,,[],,,,
1343488788430004224,1343488788430004224,2020-12-28 12:27:42 Türkiye Standart Saati,2020-12-28,12:27:42,+0300,154446588,1881_mrt_35,𝐓.𝐂. 𝕸𝖚𝖗𝖆𝖙,,Ne sendikalar Ne muhalefet Kimseyi takmadı yine bildiğini okudu!  #asgariucret,tr,[],[],[],3,7,16,['asgariucret'],[],https://twitter.com/1881_Mrt_35/status/1343488788430004224,False,,0,,,,,,,,[],,,,
1343488777508024320,1343488777508024320,2020-12-28 12:27:40 Türkiye Standart Saati,2020-12-28,12:27:40,+0300,808762087824621569,avil288,🍂,,Yıllarca oku çalış aldığın maaş    asgari ücretten düşük olsun. #asgariucret,tr,[],[],[],3,32,274,['asgariucret'],[],https://twitter.com/avil288/status/1343488777508024320,False,,0,,,,,,,,[],,,,
1343488735455965184,1343488735455965184,2020-12-28 12:27:30 Türkiye Standart Saati,2020-12-28,12:27:30,+0300,1310579817176330241,2021e60binatama,Mücadeleci Öğretmenler Platformu (MÖP),,Asgari ücretin yarı fiyatıyla çalışan ücretli öğretmenler var.. Twitim bu kadar.. #asgariucret,tr,[],[],[],1,13,29,['asgariucret'],[],https://twitter.com/2021e60binatama/status/1343488735455965184,False,,0,,,,,,,,[],,,,
1343496912989773824,1343496912989773824,2020-12-28 12:59:59 Türkiye Standart Saati,2020-12-28,12:59:59,+0300,3974111135,yoltv,Yol TV,,"""İnsanların kanlarını içmeyi bıraksınlar. Ya bedava çalış ya da 3 kuruş verelim kanını içelim diyorlar""  #asgariucret'in 2825 lira olarak açıklanmasının ardından vatandaşlar isyan etti  https://t.co/WZzP6VJ2Qy  https://t.co/ePE9xJysNy",tr,[],['https://youtu.be/qfXTlL2YY1E'],[],2,16,103,['asgariucret'],[],https://twitter.com/YolTV/status/1343496912989773824,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343496269239562241/pu/img/-WdXZESvBCZsSR-a.jpg,,,,,,,[],,,,
1343496758203191301,1343496758203191301,2020-12-28 12:59:22 Türkiye Standart Saati,2020-12-28,12:59:22,+0300,97497084,ferhandemir25,Ferhan Demir,,Dün Chp'liler #asgariucret 3100 TL olsun diyordu  Bugün Asgari Ücret'in 2825 TL olmasına karar verildi Arada 275 TL var Yine de Kem küm ediyorlar  Hükûmet asgari ücreti 10 bin TL yapsın Bunlar yine söylenir  Halkı düşünselerdi IBB'nin Ulaşıma %35 Suya %40 zammına laf ederlerdi,tr,[],[],[],62,54,274,['asgariucret'],[],https://twitter.com/ferhandemir25/status/1343496758203191301,False,,0,,,,,,,,[],,,,
1343496655568592896,1343496655568592896,2020-12-28 12:58:58 Türkiye Standart Saati,2020-12-28,12:58:58,+0300,1040267121274564608,nuri_sahin_41,NURİ ŞAHİN🇹🇷(Kocaeli TwT),,Hani göğsünü gere gere izlediğin Cengiz Holding in reklamları varya; Hah işte o öyle zengin olduğu için sen bu kadar fakirsin. O dahada zengin olsun diyede sana layık görülen ücret 2825 tl. 90 krşda heray koy kenara biriksin diye vermişler #asgariucret  #EmeklilikteYașaTakılanlar,tr,[],[],[],1,35,56,"['asgariucret', 'emeklilikteyașatakılanlar']",[],https://twitter.com/Nuri_SAHIN_41/status/1343496655568592896,False,,0,,,,,,,,[],,,,
1343496430657396736,1343496430657396736,2020-12-28 12:58:04 Türkiye Standart Saati,2020-12-28,12:58:04,+0300,3054017284,ahmetgzl06,𝔄𝔥𝔪𝔢𝔱 𝔊ü𝔷𝔢𝔩,,Büyük usta Levent Kırca'yı rahmetle anıyorum.🙏 Yine bugünleri önceden görmüş.. #asgariucret 2.825 TL 90 krş.  https://t.co/cNqHKIK5kt,tr,[],[],[],6,10,83,['asgariucret'],[],https://twitter.com/ahmetgzl06/status/1343496430657396736,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343496377645596673/pu/img/bB7E57ijUzv2wst2.jpg,,,,,,,[],,,,
1343496363833778176,1343496363833778176,2020-12-28 12:57:48 Türkiye Standart Saati,2020-12-28,12:57:48,+0300,1007207340574171136,cihadogut,Cihad Öğüt,,#asgariucret Birde FATİH ERBAKANI  dinleyin ....  https://t.co/DGgxWcUPH0,tr,[],[],[],5,33,162,['asgariucret'],[],https://twitter.com/CihadOgut/status/1343496363833778176,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343493203396358145/pu/img/X37GR0jNQzenAOKT.jpg,,,,,,,[],,,,
1343496353624842241,1343496353624842241,2020-12-28 12:57:46 Türkiye Standart Saati,2020-12-28,12:57:46,+0300,279011315,cetincapanchp,Çetin ÇAPAN,,"Madem atölyeci patron gibi asgari ücreti yuvarlak bir şekilde 500 TL artıracaktınız, ne diye şekilli şukullu toplantılar yapıp ortamı gerdiniz? Bu yaptığınız 'zamcık' yada 'güncelleme' bile değil, utanç ücretidir! #asgariucret  https://t.co/P6DytSJkau",tr,[],[],['https://pbs.twimg.com/media/EqUOli2XUAA8vkV.jpg'],7,32,171,['asgariucret'],[],https://twitter.com/cetincapanCHP/status/1343496353624842241,False,,1,https://pbs.twimg.com/media/EqUOli2XUAA8vkV.jpg,,,,,,,[],,,,
1343496329755033600,1343496329755033600,2020-12-28 12:57:40 Türkiye Standart Saati,2020-12-28,12:57:40,+0300,4002014542,abcgazete,ABC Gazetesi,,Asgari ücretin geçtiğimiz yıllara göre dolar karşılığı: Son 11 yılın en düşük seviyesi  https://t.co/Y52WFWUZoR #asgariucret #dolar,tr,[],['https://abcgazetesi.com/asgari-ucretin-gectigimiz-yillara-gore-dolar-karsiligi-son-11-yilin-en-dusuk-seviyesi-373285'],[],3,10,31,"['asgariucret', 'dolar']",[],https://twitter.com/abcgazete/status/1343496329755033600,False,,0,,,,,,,,[],,,,
1343496329432076289,1343496329432076289,2020-12-28 12:57:40 Türkiye Standart Saati,2020-12-28,12:57:40,+0300,1176897348406059008,diyar_huzun,Hüzün,,✳️  Müjde gibi açıkladığınız asgari ücretle yaşamaya mahkum olmanız dileğiyle Yok yani bu nimetten sizde yararlanın din kardeşiyiz 🙄  #asgariucret,tr,[],[],[],1,8,88,['asgariucret'],[],https://twitter.com/diyar_huzun/status/1343496329432076289,False,,0,,,,,,,,[],,,,
1343496301288296448,1343496301288296448,2020-12-28 12:57:33 Türkiye Standart Saati,2020-12-28,12:57:33,+0300,2963998090,bilal___aga,Bilal Ağa,,Türkiye tarihinde asgari ücrete iki defa büyük zam yapılmıştır. 1) Erbakan dönemi  2) Davutoğlu dönemi #asgariucret,tr,[],[],[],4,14,95,['asgariucret'],[],https://twitter.com/Bilal___Aga/status/1343496301288296448,False,,0,,,,,,,,[],,,,
1343496276072161280,1343496276072161280,2020-12-28 12:57:27 Türkiye Standart Saati,2020-12-28,12:57:27,+0300,1655129492,zuzi_to,мεğεя ®,,#asgariucret 2.825 TL çalışanların ücretlerini 3.100 TL yapan Belediyelere karşı “Son sözü ben söylerim”hamlesi bekliyorum🤓  Şahsımın sözünün  üstüne söz  olur mu hiç!?,tr,[],[],[],3,18,44,['asgariucret'],[],https://twitter.com/ZuZi_to/status/1343496276072161280,False,,0,,,,,,,,[],,,,
1343496147546071040,1343496147546071040,2020-12-28 12:56:57 Türkiye Standart Saati,2020-12-28,12:56:57,+0300,2304527124,metinof33_metin,METİN,,Atatürk'çü yoldaşıma destek olan tüm can yoldaşlara teşekkür ederim Birlikte güçlüyüz   TAKİP ÖNERİM  @yaseminn1923   #asgariucret  SİZE VERELİM geçininde görelim,tr,[],[],[],10,18,51,['asgariucret'],[],https://twitter.com/metinof33_metin/status/1343496147546071040,False,https://twitter.com/metinof33_metin/status/1343261660404973568,0,,,,,,,,[],,,,
1343496071868256256,1343496071868256256,2020-12-28 12:56:39 Türkiye Standart Saati,2020-12-28,12:56:39,+0300,444828723,celiktenmurat,Murat ÇELİKTEN,,Bu Ellerin Hakkını Yiyenler İflah Olmaz ...  #asgariucret  https://t.co/zgL09jodNH,tr,[],[],['https://pbs.twimg.com/media/EqUOjblXcAE_UX6.jpg'],25,131,1728,['asgariucret'],[],https://twitter.com/celiktenmurat/status/1343496071868256256,False,,1,https://pbs.twimg.com/media/EqUOjblXcAE_UX6.jpg,,,,,,,[],,,,
1343495989320163330,1343495989320163330,2020-12-28 12:56:19 Türkiye Standart Saati,2020-12-28,12:56:19,+0300,1292533710,meraldanis,Meral Danış Beştaş,,"Saraya günde 10 milyon TL harcayan iktidar,dört kişilik bir emekçi ailesine ayda 2825 TL 90 kuruş vermekte,tek adam on milyon harcarken emekçi ailesinde bir kişi günlük 23 lira harcama yapabilecek.  Ekmek pahallı ama emek ucuz.  #asgariucret",tr,[],[],[],19,156,1522,['asgariucret'],[],https://twitter.com/meraldanis/status/1343495989320163330,False,,0,,,,,,,,[],,,,
1343495925180866560,1343495925180866560,2020-12-28 12:56:04 Türkiye Standart Saati,2020-12-28,12:56:04,+0300,1150338224956592129,adalet188,FÜS0🦋SADECE😴😴😴,,Bir çok ülkeyi geri de bırakmıştık dimi  elhamdülillah asgari ücretliyiz Şükredelim hadi  #asgariucret  https://t.co/8aCXba1q6J,tr,[],[],[],6,36,101,['asgariucret'],[],https://twitter.com/adalet188/status/1343495925180866560,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343495304440643586/pu/img/HOkQ50JxVZ_aHvw0.jpg,,,,,,,[],,,,
1343495902095413248,1343495902095413248,2020-12-28 12:55:58 Türkiye Standart Saati,2020-12-28,12:55:58,+0300,1142402112418193409,korkmazgul70,Özgül 🇹🇷,,"Bir sorgulasalar;chp'li belediyeler bu kadar yapıyor, iktidar partisi ve onun belediyeleri niye yapmıyor diye... Bir an bile,bu kadarını düşünemeyen insanların olması ne acı.... #asgariücret2021 #asgariucret",tr,[],[],[],1,5,23,"['asgariücret2021', 'asgariucret']",[],https://twitter.com/Korkmazgul70/status/1343495902095413248,False,https://twitter.com/recepgurkan/status/1343489640154718209,0,,,,,,,,[],,,,
1343495754925498369,1343495754925498369,2020-12-28 12:55:23 Türkiye Standart Saati,2020-12-28,12:55:23,+0300,1208472867882618881,ceylanbayramm21,CEYL'ÂN BAYRAM🦋,,Açlık sınırını neden tok olanlar belirliyor?  #asgariucret 🤔  https://t.co/mDP0Os7lXb,tr,[],[],['https://pbs.twimg.com/media/EqUORLvXYAApdM-.jpg'],40,197,2164,['asgariucret'],[],https://twitter.com/Ceylanbayramm21/status/1343495754925498369,False,,1,https://pbs.twimg.com/media/EqUORLvXYAApdM-.jpg,,,,,,,[],,,,
1343495681781149696,1343495681781149696,2020-12-28 12:55:06 Türkiye Standart Saati,2020-12-28,12:55:06,+0300,1257969916931641346,senneyebaktn,sen neye baktın,,Fazla söze gerek yok... #asgariucret  https://t.co/aI1AiedG6l,tr,[],[],['https://pbs.twimg.com/media/EqUOM9VW4AA_Dh2.jpg'],9,96,1481,['asgariucret'],[],https://twitter.com/senneyebaktn/status/1343495681781149696,False,,1,https://pbs.twimg.com/media/EqUOM9VW4AA_Dh2.jpg,,,,,,,[],,,,
1343495568941867008,1343495568941867008,2020-12-28 12:54:39 Türkiye Standart Saati,2020-12-28,12:54:39,+0300,855538404305637377,solcugazete,Solcu Gazete #2,,1 gün dahi geçinemeyecekleri tutarları “zam” diye yutturmaları yok mu...  #asgariucret,tr,[],[],[],8,39,1244,['asgariucret'],[],https://twitter.com/solcugazete/status/1343495568941867008,False,,0,,,,,,,,[],,,,
1343495559282307072,1343495559282307072,2020-12-28 12:54:36 Türkiye Standart Saati,2020-12-28,12:54:36,+0300,1009409267009556480,norm_sbl1905,Siboshh 🖤,,Açıklama yapan ablanın sadece gözlüğünün piyasa değeri 2.500 TL :)  #asgariucret,tr,[],[],[],8,4,40,['asgariucret'],[],https://twitter.com/norm_sbl1905/status/1343495559282307072,False,https://twitter.com/berkayyokumus/status/1343486653801918464,0,,,,,,,,[],,,,
1343495354248003588,1343495354248003588,2020-12-28 12:53:48 Türkiye Standart Saati,2020-12-28,12:53:48,+0300,338236352,gokselyazicii,Hayalet De Sen 👻,,Pöh mülakatında hakımı yediniz. Saçma sapan sistem yüzünden okulumu 4 e tamamlayamadım.Mezun ve işsizim. 11.500TL Kyk borcum var Hoşlandığım bir kız vardı hem uzak hem maddi durumu benden iyidi olmadı şuan başka biriyle sevgili.Gel şimdi bu ülkede mutlu ol bravoooo #asgariucret  https://t.co/60tmFuERqZ,tr,[],[],['https://pbs.twimg.com/media/EqUN3rrXUAAfsVd.jpg'],54,48,1920,['asgariucret'],[],https://twitter.com/Gokselyazicii/status/1343495354248003588,False,,1,https://pbs.twimg.com/media/EqUN3rrXUAAfsVd.jpg,,,,,,,[],,,,
1343495353874722817,1343495353874722817,2020-12-28 12:53:47 Türkiye Standart Saati,2020-12-28,12:53:47,+0300,2459678240,hidayet_cck,Hidayet Ç.,,2020 asgari ücret: 386 dolar 2021 asgari ücret: 376 dolar #asgariucret,tr,[],[],[],0,3,41,['asgariucret'],[],https://twitter.com/hidayet_cck/status/1343495353874722817,False,,0,,,,,,,,[],,,,
1343495289915760640,1343495289915760640,2020-12-28 12:53:32 Türkiye Standart Saati,2020-12-28,12:53:32,+0300,702415417395040263,serifvaroltr,Şerif VAROL,,#asgariucret gerçek enflasyona oranla en az #3500 TL olmalıydı.  Yılbaşından bu yana her şeye yüzde 100'e yakın zam geldiğini düşündüğümüzde maalesef açıklanan rakam düşük kalıyor. Ne işçiye ve işverene yaramıyor...,tr,[],[],[],7,11,78,['asgariucret'],[],https://twitter.com/serifvaroltr/status/1343495289915760640,False,,0,,,,,,,,[],,,,
1343495275642552320,1343495275642552320,2020-12-28 12:53:29 Türkiye Standart Saati,2020-12-28,12:53:29,+0300,1263134660269420544,alpgecer7,Alp,,Garibanın yüzü gülür mü aq ?   #asgariucret  https://t.co/teavtvzWuS,tr,[],[],[],8,107,753,['asgariucret'],[],https://twitter.com/Alpgecer7/status/1343495275642552320,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343495184668127233/pu/img/0er6Yf06E27TD2Xt.jpg,,,,,,,[],,,,
